match_id,season_id,match_number,match_date,stage,venue_id,venue_name,team1_id,team1_name,team2_id,team2_name,toss_winner_id,toss_selection,team1_score,team2_score,winner_id,winning_team_name,score_margin,is_tie,team1_raid_points,team1_tackle_points,team1_all_out_points,team1_extra_points,team2_raid_points,team2_tackle_points,team2_all_out_points,team2_extra_points,team1_raids_total,team1_raids_successful,team1_raids_unsuccessful,team1_raids_empty,team1_super_raids,team2_raids_total,team2_raids_successful,team2_raids_unsuccessful,team2_raids_empty,team2_super_raids,team1_tackles_total,team1_tackles_successful,team1_super_tackles,team2_tackles_total,team2_tackles_successful,team2_super_tackles,team1_all_outs,team2_all_outs
3018,9,Match 127,12/8/2022,League,13,"Gachibowli Indoor Stadium, Hyderabad",28,Haryana Steelers,8,Telugu Titans,28,court,50,33,28.0,Haryana Steelers,17,False,27,17,6,0,17,12,2,2,47,23,12,12,0,47,14,17,16,0,31,17,0,34,10,2,3,1
3019,9,Match 128,12/9/2022,League,13,"Gachibowli Indoor Stadium, Hyderabad",31,Gujarat Giants,3,Jaipur Pink Panthers,3,court,51,51,,Tie,0,True,35,10,4,2,32,14,4,1,47,23,15,9,1,47,26,11,10,0,30,10,0,37,14,0,2,2
3020,9,Match 129,12/9/2022,League,13,"Gachibowli Indoor Stadium, Hyderabad",7,Puneri Paltan,30,U.P. Yoddhas,30,court,41,45,30.0,U.P. Yoddhas,4,False,26,11,2,2,22,8,4,11,44,17,14,13,1,44,16,12,16,1,25,10,1,27,8,3,1,2
3021,9,Match 130,12/10/2022,League,13,"Gachibowli Indoor Stadium, Hyderabad",1,Bengaluru Bulls,5,U Mumba,1,court,30,36,5.0,U Mumba,6,False,15,13,0,2,17,16,2,1,46,12,16,18,1,46,14,12,20,1,25,12,1,26,15,1,0,1
3022,9,Match 131,12/10/2022,League,13,"Gachibowli Indoor Stadium, Hyderabad",29,Tamil Thalaivas,28,Haryana Steelers,28,court,38,61,28.0,Haryana Steelers,23,False,23,12,2,1,35,16,6,4,46,16,15,15,1,46,27,11,8,1,40,10,2,36,15,1,1,3
3023,9,Match 132,12/10/2022,League,13,"Gachibowli Indoor Stadium, Hyderabad",6,Patna Pirates,4,Bengal Warriors,6,court,49,38,6.0,Patna Pirates,11,False,22,19,6,2,23,12,2,1,47,21,10,16,0,47,16,18,13,0,33,18,1,30,10,2,3,1
3024,9,Eliminator 1,12/13/2022,Playoffs,3,"‘Dome, NSCI SVP Stadium’, Mumbai",1,Bengaluru Bulls,2,Dabang Delhi K.C.,2,court,56,24,1.0,Bengaluru Bulls,32,False,30,17,8,1,20,4,0,0,41,24,3,14,1,42,15,17,10,0,25,17,0,29,3,1,4,0
3025,9,Eliminator 2,12/13/2022,Playoffs,3,"‘Dome, NSCI SVP Stadium’, Mumbai",30,U.P. Yoddhas,29,Tamil Thalaivas,29,raid,36,36,,Tie,0,True,23,10,2,1,22,11,2,1,46,17,11,18,1,47,19,9,19,0,24,8,2,26,11,0,1,1
3026,9,Semi Final 1,12/15/2022,Semi Final,3,"‘Dome, NSCI SVP Stadium’, Mumbai",3,Jaipur Pink Panthers,1,Bengaluru Bulls,3,court,49,29,3.0,Jaipur Pink Panthers,20,False,19,21,6,3,15,13,0,1,43,17,10,16,1,43,11,21,11,0,29,21,0,27,10,3,3,0
3027,9,Semi Final 2,12/15/2022,Semi Final,3,"‘Dome, NSCI SVP Stadium’, Mumbai",7,Puneri Paltan,29,Tamil Thalaivas,29,raid,39,37,7.0,Puneri Paltan,2,False,22,13,4,0,20,11,2,4,45,17,11,17,0,45,18,11,16,0,26,11,2,27,9,2,2,1
3028,9,Final,12/17/2022,Final,3,"‘Dome, NSCI SVP Stadium’, Mumbai",3,Jaipur Pink Panthers,7,Puneri Paltan,3,court,33,29,3.0,Jaipur Pink Panthers,4,False,13,15,2,3,11,14,0,4,42,11,13,18,0,42,9,16,17,0,23,14,1,24,12,2,1,0
3030,10,Match 2,12/2/2023,League,1023,"The Arena by TransStadia, Ahmedabad",5,U Mumba,30,U.P. Yoddhas,30,court,34,31,5.0,U Mumba,3,False,19,13,2,0,19,8,2,2,44,18,8,18,0,44,18,12,14,0,26,12,1,17,8,0,1,1
3031,10,Match 3,12/3/2023,League,1023,"The Arena by TransStadia, Ahmedabad",29,Tamil Thalaivas,2,Dabang Delhi K.C.,2,court,42,31,29.0,Tamil Thalaivas,11,False,27,10,4,1,24,5,0,2,40,21,5,14,2,40,20,9,11,1,30,9,1,25,5,0,2,0
3032,10,Match 4,12/3/2023,League,1023,"The Arena by TransStadia, Ahmedabad",31,Gujarat Giants,1,Bengaluru Bulls,1,court,34,31,31.0,Gujarat Giants,3,False,17,15,2,0,15,12,2,2,40,12,12,16,1,39,13,10,16,0,24,10,5,23,11,1,1,1
3033,10,Match 5,12/4/2023,League,1023,"The Arena by TransStadia, Ahmedabad",7,Puneri Paltan,3,Jaipur Pink Panthers,3,court,37,33,7.0,Puneri Paltan,4,False,19,13,4,1,24,4,2,3,40,18,3,19,0,41,17,13,11,0,26,13,0,19,3,1,2,1
3034,10,Match 6,12/4/2023,League,1023,"The Arena by TransStadia, Ahmedabad",1,Bengaluru Bulls,4,Bengal Warriors,1,court,30,32,4.0,Bengal Warriors,2,False,14,11,2,3,18,11,2,1,42,12,12,18,1,41,14,12,15,0,23,11,0,20,11,0,1,1
3035,10,Match 7,12/5/2023,League,1023,"The Arena by TransStadia, Ahmedabad",31,Gujarat Giants,5,U Mumba,5,court,39,37,31.0,Gujarat Giants,2,False,26,9,2,2,27,6,2,2,43,21,5,17,1,43,23,8,12,0,26,7,2,26,5,1,1,1
3036,10,Match 8,12/6/2023,League,1023,"The Arena by TransStadia, Ahmedabad",8,Telugu Titans,6,Patna Pirates,6,court,28,50,6.0,Patna Pirates,22,False,17,9,0,2,24,16,6,4,45,11,17,17,1,44,20,10,14,1,31,9,1,25,16,0,0,3
3037,10,Match 9,12/6/2023,League,1023,"The Arena by TransStadia, Ahmedabad",30,U.P. Yoddhas,28,Haryana Steelers,28,court,57,27,30.0,U.P. Yoddhas,30,False,25,20,8,4,15,12,0,0,43,20,9,14,0,43,10,21,12,0,26,20,0,31,9,3,4,0
3038,10,Match 10,12/7/2023,League,1023,"The Arena by TransStadia, Ahmedabad",4,Bengal Warriors,3,Jaipur Pink Panthers,3,court,28,28,,Tie,0,True,16,7,2,3,17,9,0,2,40,14,7,19,0,40,14,7,19,0,17,7,0,21,6,3,1,0
3039,10,Match 11,12/7/2023,League,1023,"The Arena by TransStadia, Ahmedabad",31,Gujarat Giants,6,Patna Pirates,31,court,30,33,6.0,Patna Pirates,3,False,17,9,2,2,14,12,4,3,41,15,12,14,0,41,13,10,18,0,19,9,1,24,11,1,1,2
3040,10,Match 12,12/8/2023,League,10,"Shree Kanteerava Indoor Stadium, Bengaluru",1,Bengaluru Bulls,2,Dabang Delhi K.C.,2,court,31,38,2.0,Dabang Delhi K.C.,7,False,21,7,2,1,23,11,4,0,43,16,11,16,1,42,20,6,16,0,23,6,1,25,11,0,1,2
3041,10,Match 13,12/8/2023,League,10,"Shree Kanteerava Indoor Stadium, Bengaluru",7,Puneri Paltan,5,U Mumba,7,court,43,32,7.0,Puneri Paltan,11,False,18,16,4,5,22,7,2,1,43,18,5,20,1,42,14,14,14,1,30,14,2,16,5,2,2,1
3042,10,Match 14,12/9/2023,League,10,"Shree Kanteerava Indoor Stadium, Bengaluru",1,Bengaluru Bulls,28,Haryana Steelers,28,court,32,38,28.0,Haryana Steelers,6,False,19,10,2,1,16,16,4,2,45,14,16,15,1,46,12,11,23,0,20,10,0,30,15,1,1,2
3043,10,Match 15,12/9/2023,League,10,"Shree Kanteerava Indoor Stadium, Bengaluru",30,U.P. Yoddhas,8,Telugu Titans,30,court,48,33,30.0,U.P. Yoddhas,15,False,22,16,6,4,21,12,0,0,45,18,10,17,1,45,16,15,14,0,27,15,1,28,10,2,3,0
3044,10,Match 16,12/10/2023,League,10,"Shree Kanteerava Indoor Stadium, Bengaluru",4,Bengal Warriors,29,Tamil Thalaivas,29,court,48,38,4.0,Bengal Warriors,10,False,26,14,6,2,21,10,4,3,43,19,10,14,2,43,15,13,15,0,29,13,1,28,10,0,3,2
3045,10,Match 17,12/10/2023,League,10,"Shree Kanteerava Indoor Stadium, Bengaluru",2,Dabang Delhi K.C.,28,Haryana Steelers,2,court,33,35,28.0,Haryana Steelers,2,False,22,6,2,3,19,9,4,3,40,19,9,12,0,41,17,8,16,1,24,6,0,26,9,0,1,2
3046,10,Match 18,12/11/2023,League,10,"Shree Kanteerava Indoor Stadium, Bengaluru",3,Jaipur Pink Panthers,31,Gujarat Giants,3,court,35,32,3.0,Jaipur Pink Panthers,3,False,23,10,2,0,22,7,2,1,42,18,7,17,2,43,19,8,16,1,25,8,2,22,7,0,1,1
3047,10,Match 19,12/11/2023,League,10,"Shree Kanteerava Indoor Stadium, Bengaluru",1,Bengaluru Bulls,30,U.P. Yoddhas,30,court,38,36,1.0,Bengaluru Bulls,2,False,21,10,4,3,28,5,2,1,43,18,5,20,2,43,20,9,14,1,28,9,1,20,4,1,2,1
3048,10,Match 20,12/12/2023,League,10,"Shree Kanteerava Indoor Stadium, Bengaluru",4,Bengal Warriors,6,Patna Pirates,4,court,60,42,4.0,Bengal Warriors,18,False,42,11,6,1,35,5,0,2,42,29,4,9,3,41,21,11,9,2,33,10,1,38,4,1,3,0
3049,10,Match 21,12/13/2023,League,10,"Shree Kanteerava Indoor Stadium, Bengaluru",29,Tamil Thalaivas,8,Telugu Titans,8,court,38,36,29.0,Tamil Thalaivas,2,False,21,12,4,1,23,12,0,1,46,20,11,15,0,46,17,11,18,0,24,11,1,29,10,2,2,0
3050,10,Match 22,12/13/2023,League,10,"Shree Kanteerava Indoor Stadium, Bengaluru",1,Bengaluru Bulls,3,Jaipur Pink Panthers,3,court,32,30,1.0,Bengaluru Bulls,2,False,16,13,2,1,16,9,2,3,40,13,10,17,0,40,11,14,15,0,26,13,0,19,8,2,1,1
3051,10,Match 23,12/15/2023,League,1021,"Shree Shiv Chhatrapati Sports Complex, Pune",5,U Mumba,6,Patna Pirates,5,court,42,40,5.0,U Mumba,2,False,31,6,2,3,27,9,2,2,46,24,10,12,1,45,27,6,12,0,27,4,3,31,9,0,1,1
3052,10,Match 24,12/15/2023,League,1021,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,28,Haryana Steelers,28,court,39,44,28.0,Haryana Steelers,5,False,22,11,2,4,23,15,4,2,44,19,14,11,1,44,16,11,17,1,29,10,1,30,13,2,1,2
3053,10,Match 25,12/16/2023,League,1021,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,4,Bengal Warriors,4,court,49,19,7.0,Puneri Paltan,30,False,16,24,6,3,14,3,0,2,41,16,3,22,0,41,8,21,12,2,30,21,3,14,3,0,3,0
3054,10,Match 26,12/16/2023,League,1021,"Shree Shiv Chhatrapati Sports Complex, Pune",8,Telugu Titans,2,Dabang Delhi K.C.,8,court,40,51,2.0,Dabang Delhi K.C.,11,False,26,7,4,3,31,12,6,2,44,21,12,11,0,44,23,7,14,1,30,7,0,30,11,1,2,3
3055,10,Match 27,12/17/2023,League,1021,"Shree Shiv Chhatrapati Sports Complex, Pune",6,Patna Pirates,3,Jaipur Pink Panthers,3,court,28,29,3.0,Jaipur Pink Panthers,1,False,17,8,2,1,17,9,2,1,43,13,8,22,0,44,13,9,22,1,22,8,0,23,8,1,1,1
3056,10,Match 28,12/17/2023,League,1021,"Shree Shiv Chhatrapati Sports Complex, Pune",5,U Mumba,29,Tamil Thalaivas,29,court,46,33,5.0,U Mumba,13,False,26,14,4,2,23,10,0,0,44,20,10,14,2,45,18,14,13,0,31,14,0,32,10,0,2,0
3057,10,Match 29,12/18/2023,League,1039,"Badminton Hall in Balewadi sports complex,Pune, Pune",4,Bengal Warriors,30,U.P. Yoddhas,4,court,37,37,,Tie,0,True,25,9,2,1,27,7,2,1,45,21,7,17,0,45,19,9,17,2,26,9,0,25,6,1,1,1
3058,10,Match 30,12/18/2023,League,1039,"Badminton Hall in Balewadi sports complex,Pune, Pune",7,Puneri Paltan,2,Dabang Delhi K.C.,2,court,30,23,7.0,Puneri Paltan,7,False,17,11,2,0,15,6,0,2,41,13,6,22,0,42,14,10,18,0,20,10,1,19,5,1,1,0
3059,10,Match 31,12/19/2023,League,1039,"Badminton Hall in Balewadi sports complex,Pune, Pune",28,Haryana Steelers,31,Gujarat Giants,31,court,31,29,28.0,Haryana Steelers,2,False,17,11,2,1,15,8,2,4,42,12,8,22,0,42,12,11,19,1,26,11,0,20,7,1,1,1
3060,10,Match 32,12/20/2023,League,1039,"Badminton Hall in Balewadi sports complex,Pune, Pune",3,Jaipur Pink Panthers,30,U.P. Yoddhas,30,court,41,24,3.0,Jaipur Pink Panthers,17,False,18,16,6,1,12,8,2,2,43,16,9,18,1,43,10,16,17,0,23,16,0,24,8,0,3,1
3061,10,Match 33,12/20/2023,League,1039,"Badminton Hall in Balewadi sports complex,Pune, Pune",7,Puneri Paltan,1,Bengaluru Bulls,7,court,43,18,7.0,Puneri Paltan,25,False,17,17,6,3,10,8,0,0,42,19,8,15,0,42,7,17,18,0,22,17,0,23,8,0,3,0
3062,10,Match 34,12/22/2023,League,1040,"SDAT Multi purpose Indoor Stadium, Chennai",29,Tamil Thalaivas,6,Patna Pirates,29,court,33,46,6.0,Patna Pirates,13,False,21,9,2,1,29,12,4,1,45,18,11,16,0,45,22,7,16,1,28,7,2,26,11,1,1,2
3063,10,Match 35,12/22/2023,League,1040,"SDAT Multi purpose Indoor Stadium, Chennai",28,Haryana Steelers,8,Telugu Titans,28,court,36,37,8.0,Telugu Titans,1,False,21,9,2,4,15,18,2,2,45,17,15,13,1,44,13,12,19,0,20,9,0,29,14,4,1,1
3064,10,Match 36,12/23/2023,League,1040,"SDAT Multi purpose Indoor Stadium, Chennai",29,Tamil Thalaivas,3,Jaipur Pink Panthers,29,court,24,25,3.0,Jaipur Pink Panthers,1,False,11,9,2,2,12,11,0,2,41,9,8,24,0,41,11,10,20,0,16,9,0,18,8,3,1,0
3065,10,Match 37,12/23/2023,League,1040,"SDAT Multi purpose Indoor Stadium, Chennai",31,Gujarat Giants,30,U.P. Yoddhas,30,court,38,30,31.0,Gujarat Giants,8,False,19,12,4,3,17,10,2,1,43,18,9,16,0,43,11,12,20,1,23,12,0,24,9,1,2,1
3066,10,Match 38,12/24/2023,League,1040,"SDAT Multi purpose Indoor Stadium, Chennai",5,U Mumba,4,Bengal Warriors,5,court,39,37,5.0,U Mumba,2,False,20,14,2,3,21,13,2,1,43,15,13,15,0,42,18,11,13,0,25,10,4,27,13,0,1,1
3067,10,Match 39,12/24/2023,League,1040,"SDAT Multi purpose Indoor Stadium, Chennai",1,Bengaluru Bulls,8,Telugu Titans,1,court,33,31,1.0,Bengaluru Bulls,2,False,16,13,4,0,18,8,2,3,45,12,7,26,0,44,14,12,18,0,23,12,1,21,7,1,2,1
3068,10,Match 40,12/25/2023,League,1040,"SDAT Multi purpose Indoor Stadium, Chennai",4,Bengal Warriors,2,Dabang Delhi K.C.,4,court,29,38,2.0,Dabang Delhi K.C.,9,False,19,9,0,1,15,17,4,2,42,15,16,11,0,41,15,8,18,0,19,8,1,26,15,2,0,2
3069,10,Match 41,12/25/2023,League,1040,"SDAT Multi purpose Indoor Stadium, Chennai",29,Tamil Thalaivas,28,Haryana Steelers,28,court,29,42,28.0,Haryana Steelers,13,False,12,16,0,1,18,20,2,2,45,11,17,17,0,44,12,12,20,1,23,12,4,27,16,4,0,1
3070,10,Match 42,12/26/2023,League,1040,"SDAT Multi purpose Indoor Stadium, Chennai",7,Puneri Paltan,6,Patna Pirates,6,court,46,28,7.0,Puneri Paltan,18,False,25,15,6,0,17,8,0,3,42,17,6,19,2,42,12,15,15,0,23,15,0,28,5,3,3,0
3071,10,Match 43,12/27/2023,League,1040,"SDAT Multi purpose Indoor Stadium, Chennai",3,Jaipur Pink Panthers,2,Dabang Delhi K.C.,2,court,32,32,,Tie,0,True,19,10,2,1,14,11,4,3,39,14,10,15,0,40,12,9,19,0,20,9,1,18,10,1,1,2
3072,10,Match 44,12/27/2023,League,1040,"SDAT Multi purpose Indoor Stadium, Chennai",29,Tamil Thalaivas,31,Gujarat Giants,31,court,30,33,31.0,Gujarat Giants,3,False,19,10,0,1,18,12,2,1,42,16,10,16,0,42,12,9,21,1,22,9,1,26,10,2,0,1
3073,10,Match 45,12/29/2023,League,1041,"Noida Indoor Stadium, Noida",6,Patna Pirates,28,Haryana Steelers,28,court,46,33,6.0,Patna Pirates,13,False,24,16,6,0,24,8,0,1,44,20,8,16,0,44,18,14,12,1,32,14,2,29,8,0,3,0
3074,10,Match 46,12/29/2023,League,1041,"Noida Indoor Stadium, Noida",30,U.P. Yoddhas,1,Bengaluru Bulls,1,court,34,33,30.0,U.P. Yoddhas,1,False,17,13,4,0,21,11,0,1,45,15,11,19,0,45,17,12,16,0,24,12,1,27,11,0,2,0
3075,10,Match 47,12/30/2023,League,1041,"Noida Indoor Stadium, Noida",8,Telugu Titans,5,U Mumba,8,court,34,52,5.0,U Mumba,18,False,23,9,0,2,25,19,6,2,44,17,14,13,1,44,18,9,17,2,30,8,1,32,14,5,0,3
3076,10,Match 48,12/30/2023,League,1041,"Noida Indoor Stadium, Noida",30,U.P. Yoddhas,2,Dabang Delhi K.C.,2,court,25,35,2.0,Dabang Delhi K.C.,10,False,15,9,0,1,20,11,4,0,40,13,10,17,0,41,15,7,19,2,21,6,3,19,10,1,0,2
3077,10,Match 49,12/31/2023,League,1041,"Noida Indoor Stadium, Noida",31,Gujarat Giants,4,Bengal Warriors,31,court,51,42,31.0,Gujarat Giants,9,False,32,8,6,5,34,4,2,2,45,26,4,15,0,44,25,9,10,1,28,8,0,32,4,0,3,1
3078,10,Match 50,12/31/2023,League,1041,"Noida Indoor Stadium, Noida",29,Tamil Thalaivas,1,Bengaluru Bulls,1,court,37,38,1.0,Bengaluru Bulls,1,False,21,13,2,1,20,13,2,3,41,17,11,13,0,42,17,10,15,1,22,10,3,24,11,2,1,1
3079,10,Match 51,1/1/2024,League,1041,"Noida Indoor Stadium, Noida",8,Telugu Titans,7,Puneri Paltan,7,court,18,54,7.0,Puneri Paltan,36,False,7,8,0,3,23,20,8,3,44,5,20,19,0,44,21,8,15,0,27,8,0,24,20,0,0,4
3080,10,Match 52,1/1/2024,League,1041,"Noida Indoor Stadium, Noida",30,U.P. Yoddhas,6,Patna Pirates,30,court,41,48,6.0,Patna Pirates,7,False,26,10,2,3,23,15,6,4,43,20,15,8,1,44,19,8,17,1,27,8,2,33,14,1,1,3
3081,10,Match 53,1/2/2024,League,1041,"Noida Indoor Stadium, Noida",31,Gujarat Giants,2,Dabang Delhi K.C.,31,court,28,35,2.0,Dabang Delhi K.C.,7,False,17,6,2,3,23,8,2,2,40,16,9,15,0,39,18,7,14,0,21,6,0,21,8,0,1,1
3082,10,Match 54,1/3/2024,League,1041,"Noida Indoor Stadium, Noida",28,Haryana Steelers,3,Jaipur Pink Panthers,3,court,34,45,3.0,Jaipur Pink Panthers,11,False,18,13,2,1,21,17,4,3,43,13,16,14,0,43,17,13,13,0,27,12,1,28,15,2,1,2
3083,10,Match 55,1/3/2024,League,1041,"Noida Indoor Stadium, Noida",30,U.P. Yoddhas,7,Puneri Paltan,7,court,31,40,7.0,Puneri Paltan,9,False,13,14,2,2,21,15,4,0,44,8,15,21,0,44,15,10,19,1,27,9,5,24,15,0,1,2
3084,10,Match 56,1/5/2024,League,3,"DOME by NSCI, Mumbai",6,Patna Pirates,2,Dabang Delhi K.C.,6,court,37,38,2.0,Dabang Delhi K.C.,1,False,25,7,2,3,20,11,4,3,42,22,11,9,1,43,18,7,18,1,25,7,0,30,11,0,1,2
3085,10,Match 57,1/5/2024,League,3,"DOME by NSCI, Mumbai",5,U Mumba,1,Bengaluru Bulls,1,court,40,35,5.0,U Mumba,5,False,21,15,4,0,24,8,2,1,43,18,7,18,0,43,16,15,12,2,30,15,0,20,7,1,2,1
3086,10,Match 58,1/6/2024,League,3,"DOME by NSCI, Mumbai",5,U Mumba,3,Jaipur Pink Panthers,3,court,31,41,3.0,Jaipur Pink Panthers,10,False,27,3,0,1,26,10,4,1,45,22,10,13,0,44,21,4,19,1,26,3,0,32,10,0,0,2
3087,10,Match 59,1/6/2024,League,3,"DOME by NSCI, Mumbai",8,Telugu Titans,31,Gujarat Giants,31,court,30,37,31.0,Gujarat Giants,7,False,17,12,0,1,16,14,4,3,43,11,14,18,1,43,17,9,17,0,23,9,3,24,14,0,0,2
3088,10,Match 60,1/7/2024,League,3,"DOME by NSCI, Mumbai",7,Puneri Paltan,29,Tamil Thalaivas,7,court,29,26,7.0,Puneri Paltan,3,False,12,13,2,2,11,13,0,2,46,11,10,25,1,45,7,13,25,1,20,13,0,19,9,4,1,0
3089,10,Match 61,1/7/2024,League,3,"DOME by NSCI, Mumbai",4,Bengal Warriors,28,Haryana Steelers,4,court,35,41,28.0,Haryana Steelers,6,False,21,8,2,4,21,16,2,2,44,17,11,16,0,45,18,9,18,2,24,8,0,30,11,5,1,1
3090,10,Match 62,1/8/2024,League,3,"DOME by NSCI, Mumbai",1,Bengaluru Bulls,6,Patna Pirates,6,court,35,33,1.0,Bengaluru Bulls,2,False,15,16,2,2,16,14,2,1,44,13,15,16,0,43,11,14,18,1,26,13,3,26,14,0,1,1
3091,10,Match 63,1/8/2024,League,3,"DOME by NSCI, Mumbai",5,U Mumba,2,Dabang Delhi K.C.,2,court,34,40,2.0,Dabang Delhi K.C.,6,False,25,7,2,0,22,10,4,4,42,22,10,10,0,41,21,7,13,0,24,7,0,27,10,0,1,2
3092,10,Match 64,1/9/2024,League,3,"DOME by NSCI, Mumbai",8,Telugu Titans,4,Bengal Warriors,8,court,26,46,4.0,Bengal Warriors,20,False,14,9,2,1,20,19,6,1,49,13,19,17,0,49,17,9,23,0,25,9,0,27,18,1,1,3
3093,10,Match 65,1/10/2024,League,3,"DOME by NSCI, Mumbai",30,U.P. Yoddhas,29,Tamil Thalaivas,30,court,27,46,29.0,Tamil Thalaivas,19,False,18,9,0,0,22,18,6,0,47,15,18,14,0,48,16,8,24,0,27,8,1,31,18,0,0,3
3094,10,Match 66,1/10/2024,League,3,"DOME by NSCI, Mumbai",5,U Mumba,28,Haryana Steelers,5,court,44,44,,Tie,0,True,24,14,4,2,22,18,4,0,47,16,16,15,0,47,15,12,20,1,27,12,2,34,16,2,2,2
3095,10,Match 67,1/12/2024,League,4,"SMS Indoor stadium, Jaipur",3,Jaipur Pink Panthers,8,Telugu Titans,3,court,38,35,3.0,Jaipur Pink Panthers,3,False,19,11,4,4,16,9,4,6,47,18,10,19,0,46,16,11,19,0,22,10,1,25,8,1,2,2
3096,10,Match 68,1/12/2024,League,4,"SMS Indoor stadium, Jaipur",7,Puneri Paltan,31,Gujarat Giants,7,court,37,17,7.0,Puneri Paltan,20,False,15,17,4,1,7,9,0,1,42,15,7,20,0,42,4,17,21,0,21,16,1,21,7,2,2,0
3097,10,Match 69,1/13/2024,League,4,"SMS Indoor stadium, Jaipur",3,Jaipur Pink Panthers,7,Puneri Paltan,3,court,36,34,3.0,Jaipur Pink Panthers,2,False,20,10,4,2,23,4,2,5,42,16,8,18,1,41,16,10,15,0,27,10,0,20,4,0,2,1
3098,10,Match 70,1/13/2024,League,4,"SMS Indoor stadium, Jaipur",30,U.P. Yoddhas,4,Bengal Warriors,4,court,37,42,4.0,Bengal Warriors,5,False,25,6,4,2,28,11,2,1,43,22,11,10,0,44,22,7,15,0,20,6,0,34,11,0,2,1
3099,10,Match 71,1/14/2024,League,4,"SMS Indoor stadium, Jaipur",28,Haryana Steelers,29,Tamil Thalaivas,28,court,36,31,28.0,Haryana Steelers,5,False,19,13,2,2,17,12,2,0,43,12,10,21,1,43,13,11,19,0,24,11,2,25,10,2,1,1
3100,10,Match 72,1/14/2024,League,4,"SMS Indoor stadium, Jaipur",2,Dabang Delhi K.C.,6,Patna Pirates,2,court,39,39,,Tie,0,True,23,10,4,2,25,9,2,3,43,18,8,17,1,44,22,10,12,0,26,9,1,26,8,1,2,1
3101,10,Match 73,1/15/2024,League,4,"SMS Indoor stadium, Jaipur",4,Bengal Warriors,1,Bengaluru Bulls,4,court,35,29,4.0,Bengal Warriors,6,False,15,11,4,5,17,9,2,1,44,14,9,21,0,44,14,12,18,0,21,11,0,21,9,0,2,1
3102,10,Match 74,1/15/2024,League,4,"SMS Indoor stadium, Jaipur",3,Jaipur Pink Panthers,5,U Mumba,3,court,31,29,3.0,Jaipur Pink Panthers,2,False,19,10,0,2,18,9,0,2,41,14,10,17,1,42,13,10,19,0,24,9,1,22,9,0,0,0
3103,10,Match 75,1/16/2024,League,4,"SMS Indoor stadium, Jaipur",6,Patna Pirates,29,Tamil Thalaivas,29,court,25,41,29.0,Tamil Thalaivas,16,False,17,8,0,0,16,21,4,0,45,13,20,12,0,44,14,6,24,0,22,6,2,35,20,1,0,2
3104,10,Match 76,1/17/2024,League,4,"SMS Indoor stadium, Jaipur",2,Dabang Delhi K.C.,31,Gujarat Giants,31,court,26,31,31.0,Gujarat Giants,5,False,17,9,0,0,15,12,2,2,42,17,9,16,0,43,13,9,21,0,22,9,0,25,9,3,0,1
3105,10,Match 77,1/17/2024,League,4,"SMS Indoor stadium, Jaipur",3,Jaipur Pink Panthers,28,Haryana Steelers,28,court,37,27,3.0,Jaipur Pink Panthers,10,False,16,15,4,2,15,12,0,0,44,13,11,20,0,43,13,15,15,0,25,14,1,23,11,1,2,0
3106,10,Match 78,1/19/2024,League,13,"Gachibowli Indoor Stadium, Hyderabad",8,Telugu Titans,1,Bengaluru Bulls,8,court,26,42,1.0,Bengaluru Bulls,16,False,14,8,0,4,17,16,6,3,49,9,18,22,0,48,13,8,27,1,24,7,2,23,16,0,0,3
3107,10,Match 79,1/19/2024,League,13,"Gachibowli Indoor Stadium, Hyderabad",6,Patna Pirates,30,U.P. Yoddhas,6,court,34,31,6.0,Patna Pirates,3,False,18,13,2,1,22,9,0,0,48,15,8,25,0,47,15,12,20,0,27,12,1,23,8,1,1,0
3108,10,Match 80,1/20/2024,League,13,"Gachibowli Indoor Stadium, Hyderabad",2,Dabang Delhi K.C.,5,U Mumba,2,court,39,33,2.0,Dabang Delhi K.C.,6,False,22,13,2,2,20,10,2,1,41,17,10,14,0,41,14,12,15,1,26,10,3,25,10,0,1,1
3109,10,Match 81,1/20/2024,League,13,"Gachibowli Indoor Stadium, Hyderabad",8,Telugu Titans,30,U.P. Yoddhas,8,court,49,32,8.0,Telugu Titans,17,False,28,13,6,2,23,7,0,2,47,17,6,24,4,48,19,14,15,0,27,13,0,28,6,1,3,0
3110,10,Match 82,1/21/2024,League,13,"Gachibowli Indoor Stadium, Hyderabad",1,Bengaluru Bulls,29,Tamil Thalaivas,29,court,28,45,29.0,Tamil Thalaivas,17,False,22,3,2,1,25,15,4,1,42,16,14,12,1,42,21,4,17,0,23,3,0,32,14,1,1,2
3111,10,Match 83,1/21/2024,League,13,"Gachibowli Indoor Stadium, Hyderabad",31,Gujarat Giants,7,Puneri Paltan,31,court,24,34,7.0,Puneri Paltan,10,False,15,9,0,0,18,13,2,1,41,10,12,19,0,40,14,7,19,0,21,7,2,24,12,1,0,1
3112,10,Match 84,1/22/2024,League,13,"Gachibowli Indoor Stadium, Hyderabad",3,Jaipur Pink Panthers,4,Bengal Warriors,4,court,42,25,3.0,Jaipur Pink Panthers,17,False,21,14,4,3,17,8,0,0,43,18,7,18,0,44,11,15,18,0,25,14,0,22,7,1,2,0
